breed_id,pet_id,gender,visit_age_years,visit_age_months,weight_kg,bcs_recorded,bcs_predicted,preventive_care_visit,healthy_pet_diagnosis,average_adult_breed_weight_kg,source_type
11,955522,M,1.141,13.69,28.758,,,N,N,35.91,real_public_processed_sample
11,955523,M,2.001,24.01,40.823,,,Y,Y,35.91,real_public_processed_sample
11,955524,F,0.837,10.04,23.496,,,Y,Y,35.91,real_public_processed_sample
11,955525,F,1.002,12.02,27.397,,,Y,Y,35.91,real_public_processed_sample
11,955526,F,0.336,4.03,12.882,,,Y,N,35.91,real_public_processed_sample
11,955526,F,0.812,9.74,23.133,,,N,N,35.91,real_public_processed_sample
11,955527,F,0.563,6.76,21.863,,,Y,Y,35.91,real_public_processed_sample
11,955527,F,0.618,7.42,27.941,,,Y,Y,35.91,real_public_processed_sample
11,955527,F,1.525,18.3,35.834,,,Y,N,35.91,real_public_processed_sample
11,955527,F,1.794,21.53,35.834,,,Y,Y,35.91,real_public_processed_sample
11,955528,M,0.169,2.03,8.255,,,Y,Y,35.91,real_public_processed_sample
11,955529,F,0.169,2.03,3.538,,,Y,Y,35.91,real_public_processed_sample
11,955529,F,0.24,2.88,7.076,,,Y,N,35.91,real_public_processed_sample
11,955529,F,0.281,3.37,7.893,,,N,N,35.91,real_public_processed_sample
11,955529,F,0.509,6.11,15.331,,,N,N,35.91,real_public_processed_sample
11,955530,F,0.19,2.28,5.352,,,Y,Y,35.91,real_public_processed_sample
11,955531,M,1.503,18.04,51.982,,,Y,N,35.91,real_public_processed_sample
11,955532,M,0.298,3.58,16.329,,,Y,Y,35.91,real_public_processed_sample
11,955532,M,0.355,4.26,21.137,,,Y,Y,35.91,real_public_processed_sample
11,955532,M,0.413,4.96,22.589,,,Y,Y,35.91,real_public_processed_sample
11,955533,M,0.168,2.02,6.169,,,Y,N,35.91,real_public_processed_sample
11,955533,M,0.207,2.48,7.711,,,Y,Y,35.91,real_public_processed_sample
11,955534,M,0.117,1.4,2.359,,,Y,Y,35.91,real_public_processed_sample
11,955534,M,0.175,2.1,4.627,,,Y,N,35.91,real_public_processed_sample
11,955535,F,0.141,1.69,3.629,,,Y,Y,35.91,real_public_processed_sample
11,955535,F,0.191,2.29,6.532,,,Y,N,35.91,real_public_processed_sample
11,955535,F,0.229,2.75,9.163,,,Y,Y,35.91,real_public_processed_sample
11,955535,F,0.372,4.46,18.144,,,Y,N,35.91,real_public_processed_sample
11,955535,F,0.41,4.92,20.049,,,Y,N,35.91,real_public_processed_sample
11,955535,F,0.996,11.95,39.553,,,Y,N,35.91,real_public_processed_sample
11,955536,M,2.051,24.61,40.551,,Thin,N,N,35.91,real_public_processed_sample
11,955537,F,0.774,9.29,23.859,,,Y,Y,35.91,real_public_processed_sample
11,955537,F,0.999,11.99,26.853,,,N,N,35.91,real_public_processed_sample
11,955537,F,1.418,17.02,27.941,,,N,N,35.91,real_public_processed_sample
11,955538,MN,0.3,3.6,14.969,,,Y,Y,35.91,real_public_processed_sample
11,955538,MN,0.344,4.13,19.595,,,Y,Y,35.91,real_public_processed_sample
11,955538,MN,0.401,4.81,24.585,,,Y,Y,35.91,real_public_processed_sample
11,955538,MN,0.628,7.54,37.557,,,N,N,35.91,real_public_processed_sample
11,955538,MN,0.664,7.97,36.106,,,N,Y,35.91,real_public_processed_sample
11,955538,MN,0.744,8.93,38.102,,,N,N,35.91,real_public_processed_sample
11,955538,MN,0.823,9.88,39.553,,,N,N,35.91,real_public_processed_sample
11,955539,FS,1.547,18.56,20.775,,,Y,Y,35.91,real_public_processed_sample
11,955540,M,0.503,6.04,36.287,,,Y,N,35.91,real_public_processed_sample
11,955540,M,0.511,6.13,37.104,,,Y,Y,35.91,real_public_processed_sample
11,955540,M,0.531,6.37,35.562,,,N,N,35.91,real_public_processed_sample
11,955541,M,1.089,13.07,39.19,,,N,N,35.91,real_public_processed_sample
11,955542,M,0.919,11.03,48.444,,,Y,N,35.91,real_public_processed_sample
11,955543,M,2.421,29.05,27.216,,Thin,Y,Y,35.91,real_public_processed_sample
11,955544,MN,1.002,12.02,36.378,,,N,N,35.91,real_public_processed_sample
11,955544,MN,2.919,35.03,43.454,,,Y,N,35.91,real_public_processed_sample
11,955545,M,0.443,5.32,18.507,,,N,N,35.91,real_public_processed_sample
11,955546,M,0.922,11.06,34.019,,,Y,Y,35.91,real_public_processed_sample
11,955547,F,1.002,12.02,20.956,,,N,N,35.91,real_public_processed_sample
11,955547,F,1.002,12.02,11.34,,,N,N,35.91,real_public_processed_sample
11,955548,M,0.437,5.24,17.01,,,Y,N,35.91,real_public_processed_sample
11,955548,M,0.495,5.94,17.327,,,Y,N,35.91,real_public_processed_sample
11,955548,M,0.572,6.86,19.187,,,Y,N,35.91,real_public_processed_sample
11,955548,M,0.59,7.08,19.368,,,N,N,35.91,real_public_processed_sample
11,955549,M,0.522,6.26,31.071,,,Y,Y,35.91,real_public_processed_sample
11,955550,F,2.838,34.06,25.9,,Thin,Y,N,35.91,real_public_processed_sample
11,955551,MN,0.122,1.46,3.719,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.152,1.82,4.491,,,N,N,35.91,real_public_processed_sample
11,955551,MN,0.179,2.15,5.216,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.237,2.84,8.89,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.295,3.54,14.152,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.352,4.22,18.507,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.448,5.38,24.04,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,0.519,6.23,27.034,,,N,N,35.91,real_public_processed_sample
11,955551,MN,1.05,12.6,38.555,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,1.295,15.54,40.37,,,Y,Y,35.91,real_public_processed_sample
11,955551,MN,1.368,16.42,43.363,,,Y,N,35.91,real_public_processed_sample
11,955551,MN,1.787,21.44,44.815,,,Y,N,35.91,real_public_processed_sample
11,955551,MN,1.886,22.63,44.543,,,Y,N,35.91,real_public_processed_sample
11,955551,MN,2.286,27.43,44.543,,Heavy,Y,N,35.91,real_public_processed_sample
11,955551,MN,2.886,34.63,44.407,,Heavy,Y,N,35.91,real_public_processed_sample
11,955552,MN,0.112,1.34,1.996,,,Y,N,35.91,real_public_processed_sample
11,955552,MN,0.113,1.36,1.996,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.116,1.39,1.95,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.168,2.02,3.629,,,Y,N,35.91,real_public_processed_sample
11,955552,MN,0.226,2.71,5.806,,,Y,N,35.91,real_public_processed_sample
11,955552,MN,0.295,3.54,9.117,,,Y,N,35.91,real_public_processed_sample
11,955552,MN,0.309,3.71,9.117,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.352,4.22,12.111,,,Y,Y,35.91,real_public_processed_sample
11,955552,MN,0.467,5.6,17.327,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.49,5.88,17.327,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.506,6.07,20.185,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.525,6.3,20.502,,,N,Y,35.91,real_public_processed_sample
11,955552,MN,0.859,10.31,29.03,,,N,N,35.91,real_public_processed_sample
11,955552,MN,0.861,10.33,29.03,,,N,N,35.91,real_public_processed_sample
11,955552,MN,1.777,21.32,35.153,,,Y,Y,35.91,real_public_processed_sample
11,955552,MN,1.872,22.46,33.475,,,N,N,35.91,real_public_processed_sample
11,955553,F,0.191,2.29,5.307,,,Y,N,35.91,real_public_processed_sample
11,955553,F,0.21,2.52,6.169,,,N,Y,35.91,real_public_processed_sample
11,955553,F,0.234,2.81,7.031,,,N,N,35.91,real_public_processed_sample
11,955553,F,0.264,3.17,8.8,,,Y,N,35.91,real_public_processed_sample
11,955553,F,0.506,6.07,19.142,,,Y,N,35.91,real_public_processed_sample
11,955553,F,0.558,6.7,20.003,,,Y,N,35.91,real_public_processed_sample
11,955554,M,0.336,4.03,11.113,,,Y,N,35.91,real_public_processed_sample
11,955555,M,0.187,2.24,10.115,,,N,N,35.91,real_public_processed_sample
11,955555,M,0.188,2.26,10.115,,,N,N,35.91,real_public_processed_sample
11,955556,M,0.169,2.03,4.445,,,N,N,35.91,real_public_processed_sample
11,955557,M,0.42,5.04,29.846,,,N,N,35.91,real_public_processed_sample
11,955557,M,0.492,5.9,29.574,,,Y,Y,35.91,real_public_processed_sample
11,955557,M,0.557,6.68,34.019,,,Y,N,35.91,real_public_processed_sample
11,955558,F,0.168,2.02,4.4,,,Y,Y,35.91,real_public_processed_sample
11,955559,MN,1.503,18.04,24.902,,,N,N,35.91,real_public_processed_sample
11,955560,M,2.002,24.02,48.035,Thin,,N,N,35.91,real_public_processed_sample
11,955561,M,0.585,7.02,23.315,,,Y,Y,35.91,real_public_processed_sample
11,955561,M,2.503,30.04,26.082,,Thin,Y,Y,35.91,real_public_processed_sample
11,955562,MN,1.259,15.11,39.145,,,N,N,35.91,real_public_processed_sample
11,955562,MN,1.449,17.39,38.782,,,N,N,35.91,real_public_processed_sample
11,955562,MN,1.539,18.47,44.951,,,Y,Y,35.91,real_public_processed_sample
11,955562,MN,2.183,26.2,44.951,,Heavy,N,N,35.91,real_public_processed_sample
11,955563,MN,2.001,24.01,24.131,,,N,N,35.91,real_public_processed_sample
11,955564,M,0.259,3.11,16.647,,,Y,Y,35.91,real_public_processed_sample
11,955565,FS,0.336,4.03,15.921,,,N,Y,35.91,real_public_processed_sample
11,955566,F,0.171,2.05,6.26,,,Y,Y,35.91,real_public_processed_sample
11,955567,F,0.287,3.44,11.34,,,Y,Y,35.91,real_public_processed_sample
11,955568,M,0.117,1.4,3.311,,,Y,Y,35.91,real_public_processed_sample
11,955568,M,0.174,2.09,4.944,,,Y,Y,35.91,real_public_processed_sample
11,955568,M,0.204,2.45,6.124,,,N,N,35.91,real_public_processed_sample
11,955568,M,0.262,3.14,10.478,,,Y,Y,35.91,real_public_processed_sample
11,955569,M,0.218,2.62,6.804,,,Y,Y,35.91,real_public_processed_sample
11,955570,F,0.462,5.54,19.958,,,Y,N,35.91,real_public_processed_sample
11,955571,M,0.314,3.77,16.057,,,Y,Y,35.91,real_public_processed_sample
11,955572,M,0.169,2.03,7.212,,,Y,N,35.91,real_public_processed_sample
11,955572,M,0.388,4.66,25.038,,,Y,N,35.91,real_public_processed_sample
11,955573,M,0.169,2.03,3.084,,,Y,N,35.91,real_public_processed_sample
11,955573,M,0.238,2.86,8.936,,,Y,N,35.91,real_public_processed_sample
11,955573,M,0.459,5.51,24.177,,,Y,Y,35.91,real_public_processed_sample
11,955573,M,0.698,8.38,32.613,,,N,N,35.91,real_public_processed_sample
11,955573,M,1.429,17.15,39.916,,,Y,N,35.91,real_public_processed_sample
11,955574,M,0.829,9.95,39.009,,,N,N,35.91,real_public_processed_sample
11,955575,F,0.503,6.04,23.043,,,N,N,35.91,real_public_processed_sample
11,955576,M,0.374,4.49,16.284,,,Y,N,35.91,real_public_processed_sample
11,955576,M,0.432,5.18,20.14,,,Y,Y,35.91,real_public_processed_sample
11,955577,M,0.402,4.82,18.234,,,Y,Y,35.91,real_public_processed_sample
11,955578,F,0.667,8.0,15.785,,,Y,Y,35.91,real_public_processed_sample
11,955579,M,1.133,13.6,39.916,,,Y,Y,35.91,real_public_processed_sample
11,955580,MN,1.001,12.01,25.809,,,N,N,35.91,real_public_processed_sample
11,955581,F,0.536,6.43,10.07,,,N,N,35.91,real_public_processed_sample
11,955581,F,0.574,6.89,10.342,,,Y,N,35.91,real_public_processed_sample
11,955581,F,0.618,7.42,10.977,,,Y,N,35.91,real_public_processed_sample
11,955581,F,0.81,9.72,10.796,,,N,N,35.91,real_public_processed_sample
11,955581,F,0.9,10.8,11.929,,,Y,N,35.91,real_public_processed_sample
11,955581,F,0.958,11.5,12.02,,,Y,N,35.91,real_public_processed_sample
11,955581,F,1.021,12.25,12.02,,,Y,N,35.91,real_public_processed_sample
11,955581,F,1.034,12.41,12.02,,,N,N,35.91,real_public_processed_sample
11,955582,M,0.199,2.39,12.111,,,Y,N,35.91,real_public_processed_sample
11,955582,M,0.276,3.31,12.338,,,Y,N,35.91,real_public_processed_sample
11,955582,M,1.316,15.79,37.013,,,Y,N,35.91,real_public_processed_sample
11,955582,M,2.341,28.09,38.691,,Thin,Y,N,35.91,real_public_processed_sample
11,955582,M,2.401,28.81,39.1,,Thin,Y,N,35.91,real_public_processed_sample
11,955583,M,0.585,7.02,25.442,,,Y,N,35.91,real_public_processed_sample
11,955584,M,0.194,2.33,9.389,,,Y,N,35.91,real_public_processed_sample
11,955584,M,0.221,2.65,10.569,,,N,N,35.91,real_public_processed_sample
11,955584,M,0.383,4.6,24.494,,,Y,N,35.91,real_public_processed_sample
11,955584,M,0.438,5.26,8.936,,,N,N,35.91,real_public_processed_sample
11,955584,M,2.936,35.23,42.184,,Thin,N,N,35.91,real_public_processed_sample
11,955585,F,0.503,6.04,25.401,,,Y,N,35.91,real_public_processed_sample
11,955587,MN,1.169,14.03,34.927,,,Y,N,35.91,real_public_processed_sample
11,955588,F,0.117,1.4,7.394,,,Y,N,35.91,real_public_processed_sample
11,955589,F,0.127,1.52,3.084,,,Y,N,35.91,real_public_processed_sample
11,955590,M,0.127,1.52,3.311,,,Y,N,35.91,real_public_processed_sample
11,955591,F,0.234,2.81,6.94,,,Y,Y,35.91,real_public_processed_sample
11,955591,F,0.275,3.3,11.793,,,N,N,35.91,real_public_processed_sample
11,955591,F,0.314,3.77,14.152,,,Y,Y,35.91,real_public_processed_sample
11,955591,F,0.371,4.45,15.74,,,Y,N,35.91,real_public_processed_sample
11,955591,F,0.402,4.82,20.638,,,N,Y,35.91,real_public_processed_sample
11,955591,F,0.487,5.84,22.68,,,Y,N,35.91,real_public_processed_sample
11,955591,F,0.999,11.99,29.801,,,N,N,35.91,real_public_processed_sample
11,955592,M,0.139,1.67,1.633,,,Y,N,35.91,real_public_processed_sample
11,955593,M,1.002,12.02,38.555,,,Y,Y,35.91,real_public_processed_sample
11,955594,M,0.503,6.04,21.092,,,N,N,35.91,real_public_processed_sample
11,955595,M,0.837,10.04,35.834,,,N,N,35.91,real_public_processed_sample
11,955596,M,0.207,2.48,9.072,,,N,N,35.91,real_public_processed_sample
11,955597,F,0.503,6.04,32.795,,,Y,Y,35.91,real_public_processed_sample
11,955598,F,1.503,18.04,34.065,,,Y,Y,35.91,real_public_processed_sample
11,955598,F,1.991,23.89,29.347,,,Y,Y,35.91,real_public_processed_sample
11,955599,M,0.254,3.05,12.791,,,Y,Y,35.91,real_public_processed_sample
11,955599,M,0.353,4.24,21.863,,,Y,N,35.91,real_public_processed_sample
11,955599,M,1.116,13.39,43.091,,,Y,N,35.91,real_public_processed_sample
11,955600,M,0.166,1.99,6.895,,,Y,Y,35.91,real_public_processed_sample
11,955600,M,0.224,2.69,10.523,,,Y,N,35.91,real_public_processed_sample
11,955601,F,0.585,7.02,17.554,,,Y,Y,35.91,real_public_processed_sample
11,955601,F,0.766,9.19,21.137,,,N,N,35.91,real_public_processed_sample
11,955601,F,0.826,9.91,25.764,,,Y,N,35.91,real_public_processed_sample
11,955601,F,1.133,13.6,24.04,,,Y,Y,35.91,real_public_processed_sample
11,955601,F,1.714,20.57,23.814,,,Y,Y,35.91,real_public_processed_sample
11,955601,F,2.234,26.81,25.628,,Thin,Y,N,35.91,real_public_processed_sample
11,955602,F,0.586,7.03,21.092,,,N,N,35.91,real_public_processed_sample
11,955603,FS,0.919,11.03,32.024,,,N,N,35.91,real_public_processed_sample
11,955603,FS,1.079,12.95,34.7,,,N,N,35.91,real_public_processed_sample
11,955604,MN,1.67,20.04,44.906,,,N,N,35.91,real_public_processed_sample
11,955605,M,0.281,3.37,12.247,,,Y,Y,35.91,real_public_processed_sample
11,955605,M,0.681,8.17,30.481,,,N,N,35.91,real_public_processed_sample
11,955606,M,0.253,3.04,14.606,,,Y,Y,35.91,real_public_processed_sample
11,955607,M,0.229,2.75,8.528,,,Y,N,35.91,real_public_processed_sample
11,955608,M,0.117,1.4,2.631,,,Y,N,35.91,real_public_processed_sample
11,955608,M,0.174,2.09,5.443,,,Y,Y,35.91,real_public_processed_sample
11,955608,M,0.199,2.39,7.167,,,N,Y,35.91,real_public_processed_sample
11,955608,M,0.259,3.11,10.251,,,Y,Y,35.91,real_public_processed_sample
11,955608,M,0.305,3.66,12.565,,,Y,Y,35.91,real_public_processed_sample
11,955608,M,0.45,5.4,21.727,,,Y,N,35.91,real_public_processed_sample
11,955608,M,0.47,5.64,21.909,,,N,N,35.91,real_public_processed_sample
11,955608,M,0.527,6.32,25.174,,,N,N,35.91,real_public_processed_sample
11,955608,M,0.615,7.38,27.034,,,N,N,35.91,real_public_processed_sample
11,955609,MN,0.645,7.74,41.232,,,N,N,35.91,real_public_processed_sample
11,955610,M,0.437,5.24,20.865,,,Y,Y,35.91,real_public_processed_sample
11,955611,M,0.741,8.89,9.072,,,Y,N,35.91,real_public_processed_sample
11,955612,M,0.813,9.76,28.35,,,Y,N,35.91,real_public_processed_sample
11,955612,M,1.059,12.71,28.123,,,N,N,35.91,real_public_processed_sample
11,955613,F,2.495,29.94,18.098,,Thin,Y,N,35.91,real_public_processed_sample
11,955613,F,2.905,34.86,17.69,,,N,N,35.91,real_public_processed_sample
11,955614,M,0.919,11.03,27.216,,,N,N,35.91,real_public_processed_sample
11,955615,M,1.029,12.35,35.38,,,Y,N,35.91,real_public_processed_sample
11,955616,F,0.224,2.69,5.262,,,Y,Y,35.91,real_public_processed_sample
11,955616,F,0.495,5.94,17.01,,,Y,N,35.91,real_public_processed_sample
11,955616,F,0.618,7.42,19.504,,,Y,N,35.91,real_public_processed_sample
11,955616,F,0.648,7.78,20.321,,,Y,N,35.91,real_public_processed_sample
11,955616,F,0.725,8.7,21.591,,,N,N,35.91,real_public_processed_sample
11,955616,F,0.958,11.5,22.906,,,Y,N,35.91,real_public_processed_sample
11,955616,F,0.996,11.95,22.68,,,N,N,35.91,real_public_processed_sample
11,955617,FS,2.002,24.02,27.216,,,N,N,35.91,real_public_processed_sample
11,955618,FS,0.122,1.46,2.223,,,Y,N,35.91,real_public_processed_sample
11,955618,FS,0.21,2.52,5.126,,,N,N,35.91,real_public_processed_sample
11,955618,FS,0.212,2.54,5.126,,,N,N,35.91,real_public_processed_sample
11,955618,FS,0.251,3.01,6.622,,,Y,Y,35.91,real_public_processed_sample
11,955618,FS,0.456,5.47,13.744,,,Y,Y,35.91,real_public_processed_sample
11,955618,FS,0.604,7.25,15.422,,,Y,N,35.91,real_public_processed_sample
11,955618,FS,0.985,11.82,15.422,,,N,N,35.91,real_public_processed_sample
11,955618,FS,1.127,13.52,17.418,,,Y,N,35.91,real_public_processed_sample
11,955618,FS,1.53,18.36,20.457,,,Y,Y,35.91,real_public_processed_sample
11,955619,F,0.341,4.09,9.253,,,Y,N,35.91,real_public_processed_sample
11,955620,M,0.245,2.94,15.649,,,Y,Y,35.91,real_public_processed_sample
11,955620,M,0.309,3.71,20.412,,,Y,Y,35.91,real_public_processed_sample
11,955620,M,0.364,4.37,25.628,,,Y,N,35.91,real_public_processed_sample
11,955620,M,0.911,10.93,41.504,,,Y,N,35.91,real_public_processed_sample
11,955621,M,1.002,12.02,29.484,,,Y,N,35.91,real_public_processed_sample
11,955622,M,0.169,2.03,2.268,Thin,,Y,N,35.91,real_public_processed_sample
11,955623,M,0.226,2.71,5.08,,,Y,N,35.91,real_public_processed_sample
11,955624,F,0.123,1.48,3.538,,,Y,N,35.91,real_public_processed_sample
11,955624,F,0.207,2.48,8.165,,,Y,N,35.91,real_public_processed_sample
11,955624,F,0.363,4.36,15.876,,,Y,N,35.91,real_public_processed_sample
11,955624,F,0.572,6.86,19.051,,,N,N,35.91,real_public_processed_sample
11,955624,F,0.582,6.98,19.051,,,N,N,35.91,real_public_processed_sample
11,955624,F,0.662,7.94,22.77,,,Y,Y,35.91,real_public_processed_sample
11,955625,M,0.13,1.56,4.128,,,Y,N,35.91,real_public_processed_sample
11,955625,M,0.302,3.62,13.789,,,Y,N,35.91,real_public_processed_sample
11,955626,M,0.183,2.2,6.668,,,Y,N,35.91,real_public_processed_sample
11,955626,M,0.259,3.11,10.614,,,Y,N,35.91,real_public_processed_sample
11,955626,M,0.405,4.86,20.412,,,Y,N,35.91,real_public_processed_sample
11,955626,M,0.753,9.04,30.028,,,Y,N,35.91,real_public_processed_sample
11,955627,M,0.182,2.18,7.348,,,Y,N,35.91,real_public_processed_sample
11,955627,M,0.237,2.84,10.569,,,Y,N,35.91,real_public_processed_sample
11,955627,M,0.394,4.73,20.865,,,Y,N,35.91,real_public_processed_sample
11,955627,M,1.385,16.62,35.426,,,Y,Y,35.91,real_public_processed_sample
11,955628,M,0.169,2.03,3.629,,,Y,N,35.91,real_public_processed_sample
11,955628,M,0.227,2.72,10.251,,,Y,N,35.91,real_public_processed_sample
11,955628,M,0.284,3.41,14.061,,,Y,N,35.91,real_public_processed_sample
11,955628,M,0.361,4.33,19.006,,,Y,N,35.91,real_public_processed_sample
11,955628,M,0.409,4.91,19.504,,,N,N,35.91,real_public_processed_sample
11,955628,M,0.42,5.04,19.504,,,Y,N,35.91,real_public_processed_sample
11,955628,M,0.827,9.92,29.484,,,N,N,35.91,real_public_processed_sample
11,955629,FS,0.169,2.03,3.629,,,Y,N,35.91,real_public_processed_sample
11,955629,FS,0.227,2.72,10.07,,,Y,N,35.91,real_public_processed_sample
11,955629,FS,0.284,3.41,13.608,,,Y,N,35.91,real_public_processed_sample
11,955629,FS,0.361,4.33,20.638,,,Y,N,35.91,real_public_processed_sample
11,955629,FS,0.827,9.92,29.03,,,N,N,35.91,real_public_processed_sample
11,955629,FS,0.848,10.18,32.205,,,N,N,35.91,real_public_processed_sample
11,955630,M,0.223,2.68,7.802,,,Y,N,35.91,real_public_processed_sample
11,955631,M,0.361,4.33,16.012,,,Y,N,35.91,real_public_processed_sample
11,955632,M,0.15,1.8,7.167,,,Y,Y,35.91,real_public_processed_sample
11,955632,M,0.338,4.06,16.329,,,Y,N,35.91,real_public_processed_sample
11,955632,M,0.42,5.04,23.451,,,Y,Y,35.91,real_public_processed_sample
11,955632,M,0.491,5.89,27.216,,,Y,Y,35.91,real_public_processed_sample
11,955633,FS,0.12,1.44,3.493,,,Y,N,35.91,real_public_processed_sample
11,955633,FS,0.177,2.12,6.124,,,Y,Y,35.91,real_public_processed_sample
11,955633,FS,0.259,3.11,10.977,,,Y,Y,35.91,real_public_processed_sample
11,955633,FS,0.42,5.04,19.504,,,Y,N,35.91,real_public_processed_sample
11,955633,FS,0.421,5.05,19.504,,,Y,Y,35.91,real_public_processed_sample
11,955633,FS,0.434,5.21,20.412,,,N,N,35.91,real_public_processed_sample
11,955633,FS,0.497,5.96,20.412,,,N,Y,35.91,real_public_processed_sample
11,955633,FS,0.599,7.19,20.593,,,Y,N,35.91,real_public_processed_sample
11,955633,FS,1.114,13.37,25.764,,,N,Y,35.91,real_public_processed_sample
11,955633,FS,1.122,13.46,23.133,,,N,N,35.91,real_public_processed_sample
11,955633,FS,1.324,15.89,25.537,,,N,Y,35.91,real_public_processed_sample
11,955634,F,0.884,10.61,28.803,,,Y,Y,35.91,real_public_processed_sample
11,955634,F,0.977,11.72,30.572,,,N,N,35.91,real_public_processed_sample
11,955635,M,1.328,15.94,31.797,,,Y,Y,35.91,real_public_processed_sample
11,955636,M,0.336,4.03,16.556,,,Y,N,35.91,real_public_processed_sample
11,955637,FS,0.264,3.17,11.839,,,Y,Y,35.91,real_public_processed_sample
11,955637,FS,0.294,3.53,13.29,,,N,N,35.91,real_public_processed_sample
11,955637,FS,0.322,3.86,15.15,,,Y,Y,35.91,real_public_processed_sample
11,955637,FS,0.379,4.55,19.096,,,Y,Y,35.91,real_public_processed_sample
11,955637,FS,0.461,5.53,20.276,,,N,Y,35.91,real_public_processed_sample
11,955637,FS,0.517,6.2,25.719,,,N,Y,35.91,real_public_processed_sample
11,955637,FS,0.553,6.64,27.715,,,N,N,35.91,real_public_processed_sample
11,955637,FS,0.637,7.64,29.393,,,N,N,35.91,real_public_processed_sample
11,955637,FS,0.705,8.46,30.164,,,N,N,35.91,real_public_processed_sample
11,955637,FS,0.801,9.61,31.661,,,N,Y,35.91,real_public_processed_sample
11,955638,MN,0.283,3.4,10.478,,,Y,Y,35.91,real_public_processed_sample
11,955638,MN,0.344,4.13,22.544,,,Y,Y,35.91,real_public_processed_sample
11,955638,MN,0.404,4.85,22.589,,,Y,N,35.91,real_public_processed_sample
11,955638,MN,0.59,7.08,30.844,,,N,N,35.91,real_public_processed_sample
11,955639,F,0.098,1.18,1.769,,,Y,N,35.91,real_public_processed_sample
11,955641,M,0.128,1.54,5.715,,,Y,N,35.91,real_public_processed_sample
11,955641,M,0.221,2.65,11.431,,,Y,N,35.91,real_public_processed_sample
11,955641,M,0.298,3.58,17.781,,,Y,N,35.91,real_public_processed_sample
11,955641,M,0.41,4.92,27.76,,,Y,N,35.91,real_public_processed_sample
11,955641,M,0.5,6.0,31.343,,,N,N,35.91,real_public_processed_sample
11,955641,M,0.624,7.49,36.514,,,Y,N,35.91,real_public_processed_sample
11,955641,M,1.127,13.52,36.514,,,Y,N,35.91,real_public_processed_sample
11,955641,M,1.421,17.05,44.815,,,N,N,35.91,real_public_processed_sample
11,955641,M,1.446,17.35,44.815,,,Y,N,35.91,real_public_processed_sample
11,955641,M,2.037,24.44,42.502,,Thin,Y,N,35.91,real_public_processed_sample
11,955642,F,0.344,4.13,11.068,,,N,N,35.91,real_public_processed_sample
11,955643,M,0.553,6.64,26.626,,,N,N,35.91,real_public_processed_sample
11,955643,M,0.673,8.08,30.3,,,N,N,35.91,real_public_processed_sample
11,955643,M,0.935,11.22,34.927,,,N,N,35.91,real_public_processed_sample
11,955643,M,1.092,13.1,33.112,,,N,N,35.91,real_public_processed_sample
11,955643,M,1.237,14.84,31.933,,,N,N,35.91,real_public_processed_sample
11,955643,M,1.339,16.07,36.197,,,Y,Y,35.91,real_public_processed_sample
11,955644,M,0.199,2.39,11.612,,,Y,Y,35.91,real_public_processed_sample
11,955645,M,2.002,24.02,29.484,,Thin,Y,N,35.91,real_public_processed_sample
11,955646,F,2.207,26.48,25.401,,Thin,N,N,35.91,real_public_processed_sample
11,955647,MN,0.335,4.02,16.783,,,Y,Y,35.91,real_public_processed_sample
11,955647,MN,0.437,5.24,19.958,,,Y,N,35.91,real_public_processed_sample
11,955647,MN,0.464,5.57,19.958,,,Y,Y,35.91,real_public_processed_sample
11,955647,MN,0.539,6.47,23.587,,,Y,Y,35.91,real_public_processed_sample
11,955647,MN,0.579,6.95,24.494,,,N,N,35.91,real_public_processed_sample
11,955647,MN,0.585,7.02,24.494,,,N,N,35.91,real_public_processed_sample
11,955648,FS,0.281,3.37,13.154,,,Y,Y,35.91,real_public_processed_sample
11,955648,FS,0.305,3.66,14.061,,,N,N,35.91,real_public_processed_sample
11,955648,FS,0.338,4.06,16.329,,,Y,Y,35.91,real_public_processed_sample
11,955648,FS,0.36,4.32,17.237,,,N,N,35.91,real_public_processed_sample
11,955648,FS,0.432,5.18,19.504,,,Y,N,35.91,real_public_processed_sample
11,955648,FS,0.508,6.1,22.226,,,Y,Y,35.91,real_public_processed_sample
11,955648,FS,0.522,6.26,23.587,,,N,Y,35.91,real_public_processed_sample
11,955648,FS,0.546,6.55,23.133,,,N,Y,35.91,real_public_processed_sample
11,955648,FS,0.618,7.42,23.587,,,N,N,35.91,real_public_processed_sample
11,955648,FS,0.659,7.91,23.587,,,N,N,35.91,real_public_processed_sample
11,955648,FS,0.694,8.33,24.948,,,N,N,35.91,real_public_processed_sample
